"/home/drh/Music/Pablo Cruz - Whatcha Gonna Do.mp3","Pablo Cruise","20th Century Masters: The Millennium Collection: Best of Pablo Cruise","Whatcha Gonna Do?"
"/home/drh/Music/Darius Rucker - This.mp3","Darius Rucker","Charleston, SC 1966","This"
"/home/drh/Music/Golden Earring - Radar Love.mp3","Golden Earring","Super Hits of the '70s: Have a Nice Day, Vol. 13","Radar Love"
"/home/drh/Music/Tragically Hip - Vaccination Scars.mp3","Tragically Hip","In Between Evolution","Vaccination Scar"
"/home/drh/Music/The Band Perry - Done.mp3","The Band Perry","Pioneer","Done"
"/home/drh/Music/Barenaked Ladies - One Week (live).mp3","Barenaked Ladies","BNL Rocks Red Rocks","One Week (live)"
"/home/drh/Music/Glen Hansard - Falling Slowly (Motion Picture Once).mp3","Glen Hansard and Marketa Irglova","The Swell Season","Falling Slowly"
"/home/drh/Music/John Williams - The Olympic Spirit.mp3","John Williams","Summon the Heroes","The Olympic Spirit"
"/home/drh/Music/Five for Fighting - Chances.mp3","Five for Fighting","Playlist: The Very Best of Five for Fighting","Chances"
"/home/drh/Music/Dan Fogelberg - Guitar Etude No. 3.mp3","Dan Fogelberg; Tim Weisberg","Twin Sons of Different Mothers","Guitar Étude No. 3"
"/home/drh/Music/Spice Girls - Stop.mp3","Spice Girls","Spice Up Your Life","Stop"
"/home/drh/Music/Justin Timberlake - Take Me Now.mp3","Justin Timberlake","Justified","Take Me Now"
"/home/drh/Music/Kansas - Portrait (He Knew).mp3","Kansas","Point of Know Return [Bonus Tracks]","Portrait (He Knew)"
"/home/drh/Music/Patti Labelle - New Attitude.mp3","Patti LaBelle","80's Soul Number 1's","New Attitude"
"/home/drh/Music/Rhett Akins - More Than Everything.mp3","Rhett Akins","What Livin' All About","More Than Everything"
"/home/drh/Music/Boston - Used To Bad News.mp3","Boston","Don't Look Back","Used To Bad News"
"/home/drh/Music/Alison Krauss - Dusty Miller.mp3","Alison Krauss","Too Late To Cry","Dusty Miller"
"/home/drh/Music/Avril Lavigne - Contagious.mp3","Avril Lavigne","The Best Damn Thing","Contagious"
"/home/drh/Music/Tchaikovsky 1812.mp3","Tchaikovsky","Classical Album","1812"
"/home/drh/Music/Taylor Swift - Dear John.mp3","Taylor Swift","Speak Now","Dear John"
"/home/drh/Music/Ben Folds - The Ascent Of Stan.mp3","Ben Folds","Rockin' The Suburbs","The Ascent Of Stan"
"/home/drh/Music/R Dean Taylor - Indiana Wants Me.mp3","R. Dean Taylor","Super Hits of the '70s: Have a Nice Day, Vol. 3","Indiana Wants Me"
"/home/drh/Music/Shania Twain - What Made You Say That.mp3","Shania Twain","Shania Twain","What Made You Say That"
"/home/drh/Music/Ella Fitzgerald - Hard-Hearted Hannah.mp3","Ella Fitzgerald","Supper Club","Hard-Hearted Hannah"
"/home/drh/Music/Fergie - Big Girls Don't Cry.mp3","Fergie","The Dutchess","Big Girls Don't Cry"
"/home/drh/Music/Fleetwood Mac - World Turning.mp3","Fleetwood Mac","Fleetwood Mac","World Turning"
"/home/drh/Music/Toad the Wet Sprocket - Woodburning.mp3","Toad the Wet Sprocket","Dulcinea","Woodburning"
"/home/drh/Music/Jeff Lynne - Don't Let Go.mp3","Jeff Lynne","Armchair Theatre","Don't Let Go"
"/home/drh/Music/Andreas Vollenweider - Quiet Observer.mp3","Andreas Vollenweider","Down to the Moon","Quiet Observer"
"/home/drh/Music/Tim McGraw - Down on the Farm.mp3","Tim McGraw","Greatest Hits","Down on the Farm"
"/home/drh/Music/Alisha's Attic - Adore U.mp3","Alisha's Attic","Alisha Rules The World","Adore U"
"/home/drh/Music/Count Basie - Drum Thing.mp3","Count Basie","Swing Shift","Drum Thing"
"/home/drh/Music/Whitney Houston - I'm Every Woman.mp3","Whitney Houston","I'm Every Woman","I'm Every Woman"
"/home/drh/Music/Elton John - Island Girl.mp3","Elton John","Elton John's Greatest Hits Vol","Island Girl"
"/home/drh/Music/Jo Dee Messina - Downtime.mp3","Jo Dee Messina","Burn","Downtime"
"/home/drh/Music/Dire Straits - So Far Away.mp3","Dire Straits","Private Investigations: The Best of Dire Straits & Mark Knopfler Disc 1","So Far Away"
"/home/drh/Music/Def Leppard - Rock of Ages.mp3","Def Leppard","Pyromania","Rock of Ages"
"/home/drh/Music/Count Basie - Walkin Proud.mp3","Count Basie","Swing Shift","Walkin Proud"
"/home/drh/Music/Justin Timberlake - What You Got.mp3","Justin Timberlake","Justified","What You Got"
"/home/drh/Music/David Lee Murphy - Party Crowd.mp3","David Lee Murphy","Out With a Bang","Party Crowd"
"/home/drh/Music/Count Basie - Lonesome Lover Blues.mp3","Count Basie","Swing Shift","Lonesome Lover Blues"
"/home/drh/Music/Mozart Lacrimosa.mp3","Mozart","Classical Album","Lacrimosa"
"/home/drh/Music/Living Colour - Cult Of Personality.mp3","Living Colour","Vivid","Cult Of Personality"
"/home/drh/Music/Justin Timberlake - Never Again.mp3","Justin Timberlake","Justified","Never Again"
"/home/drh/Music/Barry Manilow - As Sure As I'm Standin' Here.mp3","Barry Manilow","Tryin' To Get The Feeling","As Sure As I'm Standin' Here"
"/home/drh/Music/Martina McBride - Happy Girl.mp3","Martina McBride","Evolution","Happy Girl"
"/home/drh/Music/Sinead OConnor - Nothing Compares 2 U.mp3","Sinead OConnor","So Far...The Best of Sinéad O'Connor","Nothing Compares 2 U"
"/home/drh/Music/Ed Sheeran - Nina.mp3","Ed Sheeran","X","Nina"
"/home/drh/Music/Fleetwood Mac - Landslide.mp3","Fleetwood Mac","Fleetwood Mac","Landslide"
"/home/drh/Music/Montgomery Gentry - Some People Change.mp3","Montgomery Gentry","Playlist: The Very Best Of Montgomery Gentry","Some People Change"
"/home/drh/Music/Player - Baby Come Back.mp3","Player","Super Hits of the '70s: Have a Nice Day, Vol. 21","Baby Come Back"
"/home/drh/Music/Blues Traveler - The Mountains Win Again.mp3","Blues Traveler","four","The Mountains Win Again"
"/home/drh/Music/Kenny Rogers - Buy Me A Rose.mp3","Alison Krauss; Billy Dean; Kenny Rogers","42 Ultimate Hits Disc 2","Buy Me a Rose"
"/home/drh/Music/Pitbull - Timber.mp3","Pitbull feat. Ke$ha","Global Warming: Meltdown (Deluxe Version) [Explicit]","Timber"
"/home/drh/Music/Eric Clapton - Let It Grow.mp3","Eric Clapton","Complete Clapton Disc 1","Let It Grow"
"/home/drh/Music/Karen Carpenter - If I Had You.mp3","Karen Carpenter","Karen Carpenter","If I Had You"
"/home/drh/Music/Dixie Chicks - Tortured, Tangled Hearts.mp3","Dixie Chicks","Home","Tortured, Tangled Hearts"
"/home/drh/Music/James Taylor - Brother Trucker.mp3","James Taylor","Flag","Brother Trucker"
"/home/drh/Music/Used - Blue and Yellow.mp3","Used","The Used","Blue and Yellow"
"/home/drh/Music/Bob and Doug - Twelve Days Of Christmas.mp3","Bob & Doug","Great White North","Twelve Days Of Christmas"
"/home/drh/Music/Glen Campbell - Southern Nights.mp3","Glen Campbell","20 Greatest Hits","Southern Nights"
"/home/drh/Music/Seal - Dont Cry.mp3","Seal","Hits","Don't Cry"
"/home/drh/Music/54-40 - I Go Blind.mp3","54-40","Radio Love Songs","I Go Blind"
"/home/drh/Music/Ohio Express - Yummy, Yummy, Yummy.mp3","Ohio Express","The Best of the Ohio Express","Yummy, Yummy, Yummy"
"/home/drh/Music/ELO - Evil Woman.mp3","ELO","Face the Music","Evil Woman"
"/home/drh/Music/Steve Miller Band - Take The Money And Run.mp3","Steve Miller Band","Greatest Hits 1974-78","Take the Money and Run"
"/home/drh/Music/Styx - Suite Madame Blue.mp3","Styx","Equinox","Suite Madame Blue"
"/home/drh/Music/Bee Gees - Emotion.mp3","Bee Gees","Super Hits Of The 70's- Have A Nice Day","Emotion"
"/home/drh/Music/Beatles - Get Back.mp3","Beatles","Let It Be","Get Back"
"/home/drh/Music/Lady Gaga - Bad Romance.mp3","Lady Gaga","The Fame Monster [Picture Vinyl]","Bad Romance"
"/home/drh/Music/Chuck Mangione - Fun And Games.mp3","Chuck Mangione","Classics Volume 6","Fun And Games"
"/home/drh/Music/Hall & Oates - You Make My Dreams.mp3","Hall & Oates","Voices [Bonus Tracks]","You Make My Dreams"
"/home/drh/Music/Jorma Kaukonen - Brother Can You Spare a Dime.mp3","Jorma Kaukonen","Ain’t in No Hurry","Brother Can You Spare a Dime"
"/home/drh/Music/Garth Brooks - Some Where Other Than The Night.mp3","Garth Brooks","The Chase (The Limited Series)","Some Where Other Than The Night"
"/home/drh/Music/Sean Kingston - Shoulda Let U Go.mp3","Sean Kingston","Tomorrow","Shoulda Let U Go (Featuring Good Charlotte)"
"/home/drh/Music/America - Right Before Your Eyes.mp3","America","View from the ground","Right Before Your Eyes"
"/home/drh/Music/Josh Groban - You Raise Me Up.mp3","Josh Groban","Closer","You Raise Me Up"
"/home/drh/Music/Kyla - I Will Be There.mp3","Kyla","I Will Be There","I Will Be There"
"/home/drh/Music/Twisted Sister - We're Not Going to Take It.mp3","Twisted Sister","Monsters Of Rock","We're Not Going to Take it"
"/home/drh/Music/Kelly Clarkson - I Hate Myself For Losing You.mp3","Kelly Clarkson","Breakaway","I Hate Myself For Losing You"
"/home/drh/Music/Ray Charles - Hey, Good Lookin'.mp3","Ray Charles","Modern Sounds in Country and Western Music, Vols 1 & 2","Hey, Good Lookin'"
"/home/drh/Music/Boston - Hitch a Ride.mp3","Boston","Boston","Hitch a Ride"
"/home/drh/Music/Rush - Fly By Night.mp3","Rush","Chronicles (Disc 1)","Fly By Night"
"/home/drh/Music/Harry Potter - Double Trouble.mp3","Harry Potter Soundtrack","Harry Potter and the Prisoner of Azkaban / Original Motion Picture Soundtrack (U.S. Version)","Double Trouble"
"/home/drh/Music/Olivia Newton-John - Sam.mp3","Olivia Newton-John","Gold","Sam"
"/home/drh/Music/Bread - If.mp3","Bread","Yesterdays","If"
"/home/drh/Music/Jason Aldean - Big Green Tractor.mp3","Jason Aldean","Wide Open","Big Green Tractor"
"/home/drh/Music/Rogue Traders - The Price We Pay.mp3","Rogue Traders","Better In The Dark","The Price We Pay"
"/home/drh/Music/Bush - The Chemicals Between Us.mp3","Bush","The Science of Things","The Chemicals Between Us"
"/home/drh/Music/Peter Bradley Adams - Under My Skin.mp3","Peter Bradley Adams","Leavetaking","Under My Skin"
"/home/drh/Music/Deep Purple - Smoke On The Water (1997 Remix).mp3","Deep Purple","Deepest Purple (30th Anniversary Edition)","Smoke On The Water (1997 Remix)"
"/home/drh/Music/Earl Klugh - A Natural Thing.mp3","Earl Klugh","Best Of Earl Klugh, Vol. 2","A Natural Thing"
"/home/drh/Music/Van Morrison - Brown Eyed Girl.mp3","Van Morrison","Still on Top: The Greatest Hits","Brown Eyed Girl"
"/home/drh/Music/Mary Wells - My Guy.mp3","Mary Wells","Motown 40 Forever Disc One","My Guy"
"/home/drh/Music/Rush - Subdivisions.mp3","Rush","Chronicles (Disc 2)","Subdivisions"
"/home/drh/Music/Warren Brothers - That's The Beat Of A Heart.mp3","Warren Brothers","Where The Heart Is","That's The Beat Of A Heart"
"/home/drh/Music/Bree Sharp - David Duchovny.mp3","Bree Sharp","A Cheap And Evil Girl","David Duchovny"
"/home/drh/Music/Anne Murray - A Little Good News.mp3","Anne Murray","A Little Good News","A Little Good News"
"/home/drh/Music/Annie Lennox - Wonderful.mp3","Annie Lennox","Bare","Wonderful"
"/home/drh/Music/Grays - Same Thing.mp3","Grays","Ro Shambo","Same Thing"
"/home/drh/Music/John Hiatt - Graduated.mp3","John Hiatt","Little Head","Graduated"
"/home/drh/Music/Albinoni Adagio in G Minor.mp3","Albinoni","Classical Album","Adagio in G Minor"
"/home/drh/Music/Sheryl Crow - Leaving Las Vegas.mp3","Sheryl Crow","Strong Enough","Leaving Las Vegas"
"/home/drh/Music/Elton John - Don't Let The Sun Go Down On Me.mp3","Elton John","Caribou","Don't Let The Sun Go Down On Me"
"/home/drh/Music/Styx - Snowblind.mp3","Styx","Paradise Theater","Snowblind"
"/home/drh/Music/Green Day - Jesus of Suburbia.mp3","Green Day","American Idiot","Jesus of Suburbia"
"/home/drh/Music/The Band Perry - Forever Mine Nevermind.mp3","The Band Perry","Pioneer","Forever Mine Nevermind"
"/home/drh/Music/Earl Klugh - I ll See You Again.mp3","Earl Klugh","Best Of Earl Klugh, Vol. 2","I'll See You Again"
"/home/drh/Music/Andrea Bocelli - Angels We Have Heard On High.mp3","Andrea Bocelli","My Christmas","Angels We Have Heard On High"
"/home/drh/Music/Anderson - Fist Of Fire.mp3","Anderson Bruford Wakeman Howe","Anderson, Bruford, Wakeman, Howe","Fist Of Fire"
"/home/drh/Music/Styx - Borrowed Time.mp3","Styx","Cornerstone","Borrowed Time"
"/home/drh/Music/No Doubt - Just A Girl.mp3","No Doubt","Tragic Kingdom","Just A Girl"
"/home/drh/Music/Fleetwood Mac - Rhiannon.mp3","Fleetwood Mac","Fleetwood Mac","Rhiannon"
"/home/drh/Music/Lonestar - Runnin' Away With My Heart.mp3","Lonestar","From There to Here: Greatest Hits","Runnin' Away With My Heart"
"/home/drh/Music/Helen Reddy - Emotion.mp3","Helen Reddy","Helen Reddy's Greatest Hits (And More)","Emotion"
"/home/drh/Music/Beatles - Got To Get You Into My Life.mp3","Beatles","Revolver","Got To Get You Into My Life"
"/home/drh/Music/Elton John - Crocodile Rock.mp3","Elton John","Crocodile Rock","Crocodile Rock"
"/home/drh/Music/Mariah Carey - Auld Lang Syne.mp3","Mariah Carey","Merry Christmas II You","Auld Lang Syne - The New Year's Anthem (Album Version)"
"/home/drh/Music/Foreigner - Luanne.mp3","Foreigner","4","Luanne"
"/home/drh/Music/Taylor Swift - This Love.mp3","Taylor Swift","1989 [+digital booklet]","This Love"
"/home/drh/Music/LeAnn Rimes - Rockin' Around The Christmas Tree.mp3","LeAnn Rimes","What A Wonderful World","Rockin' Around The Christmas Tree"
"/home/drh/Music/Destiny's Child - Perfect Man.mp3","Destiny's Child","Survivor","Perfect Man"
"/home/drh/Music/Shawn Mendes - Stitches.mp3","Shawn Mendes","Handwritten (Deluxe)","Stitches"
"/home/drh/Music/Dr Hook - I Dont Want To Be Alone Tonight.mp3","Dr. Hook","Greatest Hits","I Don't Want To Be Alone Tonig"
"/home/drh/Music/Sara Bareilles - Many the Miles.mp3","Sara Bareilles","Little Voice","Many the Miles"
"/home/drh/Music/Jimmy Wayne - I Love You This Much.mp3","Jimmy Wayne","Jimmy Wayne","I Love You This Much"
"/home/drh/Music/Peter Bradley Adams - I'll Forget You.mp3","Peter Bradley Adams","Leavetaking","I'll Forget You"
"/home/drh/Music/Dr Hook - A Little Bit More.mp3","Dr. Hook","Greatest Hits","A Little Bit More"
"/home/drh/Music/Godspell - Day by Day.mp3","Godspell","Super Hits of the '70s: Have a Nice Day, Vol. 8","Day by Day"
"/home/drh/Music/Crystal Gayle - Three Good Reasons.mp3","Crystal Gayle","Three Good Reasons","Three Good Reasons"
"/home/drh/Music/Veronicas - Cold.mp3","Veronicas","The Veronicas [Explicit]","Cold [Explicit]"
"/home/drh/Music/Billy Dean - Tryin' To Hide A Fire In The Dark.mp3","Billy Dean","Greatest Hits","Tryin' To Hide A Fire In The Dark"
"/home/drh/Music/Tim McGraw - Live Like You Were Dying.mp3","Tim McGraw","Greatest Hits, Vol. 2","Live Like You Were Dying"
"/home/drh/Music/Earl Klugh - I Don t Want To Leave You Alone Anymore.mp3","Earl Klugh","Best Of Earl Klugh","I Don't Want To Leave You Alone Anymore"
"/home/drh/Music/APP - Don't Let It Show.mp3","Alan Parsons Project","I Robot","Don't Let It Show"
"/home/drh/Music/Seal - Rolling.mp3","Seal","Hits","Rolling"
"/home/drh/Music/Michael Jackson - Jam.mp3","Michael Jackson","Dangerous","Jam"
"/home/drh/Music/Earl Klugh - Night Drive.mp3","Earl Klugh","Best Of Earl Klugh, Vol. 2","Night Drive"
"/home/drh/Music/John Anderson - I Wish I Could Have Been There.mp3","John Anderson","Solid Ground","I Wish I Could Have Been There"
"/home/drh/Music/Lizzo - Good as Hell.mp3","Lizzo","Coconut Oil [Explicit]","Good as Hell"
"/home/drh/Music/Fifth Dimension - Wedding Bell Blues.mp3","Fifth Dimension","Greatest Hits On Earth","Wedding Bell Blues"
"/home/drh/Music/Elton John - Levon.mp3","Elton John","Elton John's Greatest Hits Volume II","Levon"
"/home/drh/Music/Merle Haggard - Momma Tried.mp3","Merle Haggard","Ultimate Country All Star Collection, Vol. 3","Momma Tried (Re-Recorded Version)"
"/home/drh/Music/George Strait - The Chair.mp3","George Strait","50 Number Ones Disc 1","The Chair"
"/home/drh/Music/Veronicas - All I Have.mp3","Veronicas","Hook Me Up","All I Have"
"/home/drh/Music/Eagles - Twenty-One.mp3","Eagles","Desperado","Twenty-One"
"/home/drh/Music/Bo Donaldson - Billy, Don't Be a Hero.mp3","Bo Donaldson","Super Hits of the '70s: Have a Nice Day, Vol. 13","Billy, Don't Be a Hero"
"/home/drh/Music/Sara Bareilles - Love Song.mp3","Sara Barielles","Little Voice","Love Song"
"/home/drh/Music/Dixie Chicks - Easy Silence.mp3","Dixie Chicks","Playlist: The Very Best of Dixie Chicks","Easy Silence"
"/home/drh/Music/Rimsky-Korsakov Flight of the Bumblebee.mp3","Rimsky-Korsakov","Classical Album","Flight of the Bumblebee"
"/home/drh/Music/Santana - Samba Pa Ti.mp3","Santana","Abraxas (Original Master Recording)","Samba Pa Ti"
"/home/drh/Music/Brain Setzer - Gettin' In The Mood.mp3","The Brian Setzer Orchestra","Jump, Jive An' Wail: The Very Best Of The Brian Setzer Orchestra (1994-2000)","Gettin' In The Mood (Album Version)"
"/home/drh/Music/Sean Kingston - Change.mp3","Sean Kingston","Sean Kingston","Change"
"/home/drh/Music/George Jones - The One I Loved Back Then.mp3","George Jones","Playlist: The Very Best of George Jones","The One I Loved Back Then (The Corvette Song)"
"/home/drh/Music/Mary Poppins - Let s Go Fly a Kite.mp3","Mary Poppins","Mary Poppins Original Soundtrack","Let's Go Fly a Kite (From ""Mary Poppins""/Soundtrack Version)"
"/home/drh/Music/Jefferson Starship - Count on Me.mp3","Jefferson Starship","Playlist: The Very Best Of Jefferson Starship","Count on Me"
"/home/drh/Music/Eminem - Just Lose It.mp3","Eminem","Just Lose It","Just Lose It"
"/home/drh/Music/Steely Dan - Bad Sneakers.mp3","Steely Dan","A Decade of Steely Dan","Bad Sneakers"
"/home/drh/Music/Fleetwood Mac - Tusk.mp3","Fleetwood Mac","The Very Best of Fleetwood Mac [Reprise] Disc 1","Tusk"
"/home/drh/Music/Shania Twain - Honey, I'm Home.mp3","Shania Twain","Come on over","Honey, I'm Home"
"/home/drh/Music/Brothers Johnson - Stomp.mp3","Brothers Johnson","Stomp","Stomp"
"/home/drh/Music/Garth Brooks - The River.mp3","Garth Brooks","Ropin' The Wind","The River"
"/home/drh/Music/Joe Esposito - You're the Best.mp3","Joe Esposito","American Anthems","You're the Best"
"/home/drh/Music/Don Ross - So Much Time.mp3","Don Ross","Robot Monster","So Much Time"
"/home/drh/Music/Carpenters - Top of the World.mp3","Carpenters","Gold: Greatest Hits [35th Anniversary Edition] Disc 1","Top of the World"
"/home/drh/Music/America - Ventura Highway.mp3","America","Homecoming","Ventura Highway"
"/home/drh/Music/Styx - Queen of Spades.mp3","Styx","Pieces of Eight","Queen of Spades"
"/home/drh/Music/Savage Garden - I Knew I Loved You.mp3","Savage Garden","Affirmation","I Knew I Loved You"
"/home/drh/Music/David Archuleta - O Come All Ye Faithful.mp3","David Archuleta","Unknown album (1/4/2022 8:02:32 PM)","O Come All Ye Faithful"
